,Unnamed: 0,date2,hour,Daily Weight count,blob_sent_hourly mean,vader_sent_hourly mean,day n hour,tweet dir,vsent dir,bsent dir,bsent movement,tweet movement,vsent movement,vesent movement,Close,5hr MA,price dir,movement,date2,month,hour
1925,1925,2019-03-25,0,590,0.09655523895,0.1484930915,2019-03-25-0.0,-83,0.06802920276,0.02604427553,0,0,1,0,3986,3986.1,0.51,1,2019-03-25,3,12
1926,1926,2019-03-25,1,526,0.05091531339,0.1226104796,2019-03-25-1.0,-64,-0.02588261196,-0.04563992556,0,0,1,0,3995,3988.85,2.75,1,2019-03-25,3,1
1927,1927,2019-03-25,2,513,0.0904770115,0.1537704243,2019-03-25-2.0,-13,0.03115994473,0.03956169811,0,0,1,0,3994.47,3990.844,1.994,1,2019-03-25,3,2
1928,1928,2019-03-25,3,524,0.05205092095,0.1018604087,2019-03-25-3.0,11,-0.05191001555,-0.03842609056,0,1,1,0,3996.63,3992.856,2.012,1,2019-03-25,3,3
1929,1929,2019-03-25,4,427,0.08372707225,0.1369297998,2019-03-25-4.0,-97,0.03506939104,0.03167615131,0,0,1,0,3986.84,3991.788,-1.068,0,2019-03-25,3,4
1930,1930,2019-03-25,5,478,0.06908324509,0.09192968209,2019-03-25-5.0,51,-0.04500011769,-0.01464382717,0,1,1,0,3991.46,3992.88,1.092,1,2019-03-25,3,5
1931,1931,2019-03-25,6,563,0.1005509239,0.1401958273,2019-03-25-6.0,85,0.04826614517,0.03146767878,0,1,1,0,3993.26,3992.532,-0.348,0,2019-03-25,3,6
1932,1932,2019-03-25,7,668,0.07044647737,0.09540583734,2019-03-25-7.0,105,-0.04478998993,-0.0301044465,0,1,1,0,3993.72,3992.382,-0.15,0,2019-03-25,3,7
1933,1933,2019-03-25,8,639,0.06131038047,0.11150486,2019-03-25-8.0,-29,0.01609902271,-0.009136096897,0,0,1,0,3995.87,3992.23,-0.152,0,2019-03-25,3,8
1934,1934,2019-03-25,9,623,0.06882747749,0.0947955754,2019-03-25-9.0,-16,-0.01670928464,0.007517097019,0,0,1,0,3993.52,3993.566,1.336,1,2019-03-25,3,9
1935,1935,2019-03-25,10,787,0.07741522041,0.1171263889,2019-03-25-10.0,164,0.02233081352,0.008587742926,0,1,1,0,3988.21,3992.916,-0.65,0,2019-03-25,3,10
1936,1936,2019-03-25,11,804,0.06075673385,0.04651406516,2019-03-25-11.0,17,-0.07061232376,-0.01665848656,0,1,1,0,3986.39,3991.542,-1.374,0,2019-03-25,3,11
1937,1937,2019-03-25,12,1000,0.1194521078,0.1557561036,2019-03-25-12.0,196,0.1092420384,0.05869537396,0,1,1,0,3978.18,3988.434,-3.108,0,2019-03-25,3,12
1938,1938,2019-03-25,13,1164,0.05464229271,0.1201134255,2019-03-25-13.0,164,-0.03564267808,-0.0648098151,0,1,1,0,3978.81,3985.022,-3.412,0,2019-03-25,3,1
1939,1939,2019-03-25,14,943,0.08680643435,0.1479808911,2019-03-25-14.0,-221,0.02786746559,0.03216414164,0,0,1,0,3979.12,3982.142,-2.88,0,2019-03-25,3,2
1940,1940,2019-03-25,15,1071,0.09390451184,0.1364871628,2019-03-25-15.0,128,-0.01149372829,0.007098077491,0,1,1,0,3962.92,3977.084,-5.058,0,2019-03-25,3,3
1941,1941,2019-03-25,16,1021,0.04888833766,0.1581448187,2019-03-25-16.0,-50,0.02165765587,-0.04501617418,0,0,1,0,3978.39,3975.484,-1.6,0,2019-03-25,3,4
1942,1942,2019-03-25,17,959,0.1036177386,0.1682589767,2019-03-25-17.0,-62,0.01011415807,0.05472940098,0,0,1,0,3962,3972.248,-3.236,0,2019-03-25,3,5
1943,1943,2019-03-25,18,969,0.06967366908,0.1823345247,2019-03-25-18.0,10,0.01407554793,-0.03394406956,0,1,1,0,3916.72,3959.83,-12.418,0,2019-03-25,3,6
1944,1944,2019-03-25,19,1040,0.07493036538,0.1504276931,2019-03-25-19.0,71,-0.03190683152,0.005256696295,0,1,1,0,3922.22,3948.45,-11.38,0,2019-03-25,3,7
1945,1945,2019-03-25,20,1059,0.054049857,0.07574757035,2019-03-25-20.0,19,-0.07468012279,-0.02088050837,0,1,1,0,3913.73,3938.612,-9.838,0,2019-03-25,3,8
1946,1946,2019-03-25,21,909,0.07187306425,0.1213125205,2019-03-25-21.0,-150,0.04556495015,0.01782320724,0,0,1,0,3907.39,3924.412,-14.2,0,2019-03-25,3,9
1947,1947,2019-03-25,22,966,0.02625082056,0.06775391083,2019-03-25-22.0,57,-0.05355860966,-0.04562224368,0,1,1,0,3936,3919.212,-5.2,0,2019-03-25,3,10
1948,1948,2019-03-25,23,826,0.06212414262,0.1120021331,2019-03-25-23.0,-140,0.04424822226,0.03587332206,0,0,1,0,3936.12,3923.092,3.88,1,2019-03-25,3,11
1949,1949,2019-03-26,0,855,0.06989995411,0.1274294394,2019-03-26-0.0,29,0.01542730634,0.007775811491,0,1,1,0,3934.2,3925.488,2.396,1,2019-03-26,3,12
1950,1950,2019-03-26,1,622,0.07543446806,0.1657325511,2019-03-26-1.0,-233,0.03830311167,0.005534513948,0,0,1,0,3941.49,3931.04,5.552,1,2019-03-26,3,1
1951,1951,2019-03-26,2,600,0.03819916493,0.1096562137,2019-03-26-2.0,-22,-0.05607633737,-0.03723530313,0,0,1,0,3947.95,3939.152,8.112,1,2019-03-26,3,2
1952,1952,2019-03-26,3,639,0.04789540896,0.1309573821,2019-03-26-3.0,39,0.02130116836,0.009696244028,0,1,1,0,3937.26,3939.404,0.252,1,2019-03-26,3,3
1953,1953,2019-03-26,4,493,0.07478735474,0.1369300321,2019-03-26-4.0,-146,0.005972649993,0.02689194578,0,0,1,0,3937,3939.58,0.176,1,2019-03-26,3,4
1954,1954,2019-03-26,5,530,0.07748638796,0.09974954028,2019-03-26-5.0,37,-0.03718049179,0.002699033223,0,1,1,0,3933.71,3939.482,-0.098,0,2019-03-26,3,5
1955,1955,2019-03-26,6,586,0.06144077035,0.07326307157,2019-03-26-6.0,56,-0.02648646871,-0.01604561761,0,1,1,0,3923.96,3935.976,-3.506,0,2019-03-26,3,6
1956,1956,2019-03-26,7,731,0.05333219305,0.05011082051,2019-03-26-7.0,145,-0.02315225106,-0.008108577293,0,1,1,0,3925.98,3931.582,-4.394,0,2019-03-26,3,7
1957,1957,2019-03-26,8,636,0.06663732799,0.1453144997,2019-03-26-8.0,-95,0.09520367923,0.01330513494,0,0,1,0,3938.84,3931.898,0.316,1,2019-03-26,3,8
1958,1958,2019-03-26,9,781,0.07020337423,0.0935572138,2019-03-26-9.0,145,-0.05175728594,0.00356604624,0,1,1,0,3927.86,3930.07,-1.828,0,2019-03-26,3,9
1959,1959,2019-03-26,10,755,0.05368169214,0.106266603,2019-03-26-10.0,-26,0.01270938924,-0.01652168209,0,0,1,0,3928.91,3929.11,-0.96,0,2019-03-26,3,10
1960,1960,2019-03-26,11,901,0.0567877789,0.1065181592,2019-03-26-11.0,146,0.0002515561551,0.003106086765,0,1,1,0,3918.06,3927.93,-1.18,0,2019-03-26,3,11
1961,1961,2019-03-26,12,882,0.06999989784,0.09757273352,2019-03-26-12.0,-19,-0.008945425675,0.01321211894,0,0,1,0,3903.13,3923.36,-4.57,0,2019-03-26,3,12
1962,1962,2019-03-26,13,1099,0.08585128051,0.150155737,2019-03-26-13.0,217,0.05258300352,0.01585138266,0,1,1,0,3909.02,3917.396,-5.964,0,2019-03-26,3,1
1963,1963,2019-03-26,14,1010,0.100293503,0.1235216766,2019-03-26-14.0,-89,-0.02663406048,0.01444222253,0,0,1,0,3933.39,3918.502,1.106,1,2019-03-26,3,2
1964,1964,2019-03-26,15,993,0.09908993921,0.1692884653,2019-03-26-15.0,-17,0.04576678871,-0.001203563831,0,0,1,0,3942.01,3921.122,2.62,1,2019-03-26,3,3
1965,1965,2019-03-26,16,985,0.1203424871,0.1849825349,2019-03-26-16.0,-8,0.01569406962,0.02125254791,0,0,1,0,3938.5,3925.21,4.088,1,2019-03-26,3,4
1966,1966,2019-03-26,17,1012,0.07781021137,0.1244065119,2019-03-26-17.0,27,-0.06057602297,-0.04253227575,0,1,1,0,3930.57,3930.698,5.488,1,2019-03-26,3,5
1967,1967,2019-03-26,18,908,0.09098603425,0.1635897294,2019-03-26-18.0,-104,0.03918321751,0.01317582288,0,0,1,0,3942.45,3937.384,6.686,1,2019-03-26,3,6
1968,1968,2019-03-26,19,782,0.06591192163,0.1357300559,2019-03-26-19.0,-126,-0.0278596735,-0.02507411262,0,0,1,0,3933.02,3937.31,-0.074,0,2019-03-26,3,7
1969,1969,2019-03-26,20,839,0.0794518403,0.1493939507,2019-03-26-20.0,57,0.01366389479,0.01353991867,0,1,1,0,3929.11,3934.73,-2.58,0,2019-03-26,3,8
1970,1970,2019-03-26,21,747,0.07480608842,0.1411851761,2019-03-26-21.0,-92,-0.008208774568,-0.004645751876,0,0,1,0,3927.04,3932.438,-2.292,0,2019-03-26,3,9
1971,1971,2019-03-26,22,683,0.0793700416,0.143093661,2019-03-26-22.0,-64,0.001908484821,0.004563953182,0,0,1,0,3935.08,3933.34,0.902,1,2019-03-26,3,10
1972,1972,2019-03-26,23,680,0.05093344684,0.0803873794,2019-03-26-23.0,-3,-0.06270628157,-0.02843659476,0,0,1,0,3948.55,3934.56,1.22,1,2019-03-26,3,11
1973,1973,2019-03-27,0,721,0.08506167656,0.06315913533,2019-03-27-0.0,41,-0.01722824407,0.03412822972,0,1,1,0,3962.63,3940.482,5.922,1,2019-03-27,3,12
1974,1974,2019-03-27,1,682,0.03524007362,0.08690757135,2019-03-27-1.0,-39,0.02374843602,-0.04982160294,0,0,1,0,3987.43,3952.146,11.664,1,2019-03-27,3,1
1975,1975,2019-03-27,2,570,0.03511017141,0.1466688647,2019-03-27-2.0,-112,0.0597612934,-0.0001299022147,0,0,1,0,3990.78,3964.894,12.748,1,2019-03-27,3,2
1976,1976,2019-03-27,3,530,0.07929118848,0.13292293,2019-03-27-3.0,-40,-0.01374593473,0.04418101708,0,0,1,0,3991.59,3976.196,11.302,1,2019-03-27,3,3
1977,1977,2019-03-27,4,484,0.06487160066,0.1675145582,2019-03-27-4.0,-46,0.0345916282,-0.01441958782,0,0,1,0,3992.32,3984.95,8.754,1,2019-03-27,3,4
1978,1978,2019-03-27,5,523,0.08866913018,0.1419487648,2019-03-27-5.0,39,-0.02556579345,0.02379752952,0,1,1,0,4003.48,3993.12,8.17,1,2019-03-27,3,5
1979,1979,2019-03-27,6,567,0.06012480385,0.1613750566,2019-03-27-6.0,44,0.01942629178,-0.02854432633,0,1,1,0,3997.13,3995.06,1.94,1,2019-03-27,3,6
1980,1980,2019-03-27,7,765,0.06411961604,0.09782701195,2019-03-27-7.0,198,-0.06354804461,0.003994812185,0,1,1,0,4000,3996.904,1.844,1,2019-03-27,3,7
1981,1981,2019-03-27,8,635,0.122665309,0.2104781865,2019-03-27-8.0,-130,0.1126511745,0.05854569301,0,0,1,0,3999.03,3998.392,1.488,1,2019-03-27,3,8
1982,1982,2019-03-27,9,870,0.08418966799,0.137927898,2019-03-27-9.0,235,-0.07255028845,-0.03847564105,0,1,1,0,3996.98,3999.324,0.932,1,2019-03-27,3,9
1983,1983,2019-03-27,10,754,0.07260630833,0.1588198268,2019-03-27-10.0,-116,0.0208919288,-0.01158335967,0,0,1,0,4017.96,4002.22,2.896,1,2019-03-27,3,10
1984,1984,2019-03-27,11,968,0.08789004287,0.1308044636,2019-03-27-11.0,214,-0.0280153632,0.01528373454,0,1,1,0,4033.22,4009.438,7.218,1,2019-03-27,3,11
1985,1985,2019-03-27,12,1091,0.07646367684,0.1639562674,2019-03-27-12.0,123,0.03315180375,-0.01142636603,0,1,1,0,4016.46,4012.73,3.292,1,2019-03-27,3,12
1986,1986,2019-03-27,13,922,0.07561544326,0.1605210738,2019-03-27-13.0,-169,-0.003435193543,-0.000848233586,0,0,1,0,4019.81,4016.886,4.156,1,2019-03-27,3,1
1987,1987,2019-03-27,14,1031,0.09857623837,0.1760580429,2019-03-27-14.0,109,0.01553696908,0.02296079511,0,1,1,0,4017.5,4020.99,4.104,1,2019-03-27,3,2
1988,1988,2019-03-27,15,1061,0.08692110338,0.1574400685,2019-03-27-15.0,30,-0.01861797443,-0.01165513499,0,1,1,0,4021.49,4021.696,0.706,1,2019-03-27,3,3
1989,1989,2019-03-27,16,924,0.1145689582,0.1802732942,2019-03-27-16.0,-137,0.02283322574,0.02764785483,0,0,1,0,4016.1,4018.272,-3.424,0,2019-03-27,3,4
1990,1990,2019-03-27,17,828,0.111104149,0.1768884963,2019-03-27-17.0,-96,-0.003384797895,-0.003464809202,0,0,1,0,4022.84,4019.548,1.276,1,2019-03-27,3,5
1991,1991,2019-03-27,18,771,0.0929364221,0.1441523395,2019-03-27-18.0,-57,-0.03273615676,-0.0181677269,0,0,1,0,4018.69,4019.324,-0.224,0,2019-03-27,3,6
1992,1992,2019-03-27,19,798,0.07744511598,0.168606274,2019-03-27-19.0,27,0.02445393441,-0.01549130612,0,1,1,0,4020.12,4019.848,0.524,1,2019-03-27,3,7
1993,1993,2019-03-27,20,852,0.08016949113,0.1561240107,2019-03-27-20.0,54,-0.01248226323,0.002724375149,0,1,1,0,4023.48,4020.246,0.398,1,2019-03-27,3,8
1994,1994,2019-03-27,21,792,0.07476203849,0.150134853,2019-03-27-21.0,-60,-0.005989157697,-0.005407452648,0,0,1,0,4018.27,4020.68,0.434,1,2019-03-27,3,9
1995,1995,2019-03-27,22,802,0.09441897354,0.06969817573,2019-03-27-22.0,10,-0.08043667731,0.01965693505,0,1,1,0,4027.79,4021.67,0.99,1,2019-03-27,3,10
1996,1996,2019-03-27,23,742,0.08170035543,0.1312729806,2019-03-27-23.0,-60,0.06157480489,-0.01271861811,0,0,1,0,4038.05,4025.542,3.872,1,2019-03-27,3,11
1997,1997,2019-03-28,0,778,0.07562728227,0.1303485159,2019-03-28-0.0,36,-0.0009244647504,-0.006073073158,0,1,1,0,4030.39,4027.596,2.054,1,2019-03-28,3,12
1998,1998,2019-03-28,1,654,0.03871323971,0.09436200108,2019-03-28-1.0,-124,-0.03598651479,-0.03691404256,0,0,1,0,4028.58,4028.616,1.02,1,2019-03-28,3,1
1999,1999,2019-03-28,2,648,0.0973311508,0.1447150385,2019-03-28-2.0,-6,0.05035303743,0.05861791109,0,0,1,0,4029.5,4030.862,2.246,1,2019-03-28,3,2
2000,2000,2019-03-28,3,575,0.06209367192,0.1360951666,2019-03-28-3.0,-73,-0.008619871906,-0.03523747887,0,0,1,0,4014.83,4028.27,-2.592,0,2019-03-28,3,3
2001,2001,2019-03-28,4,497,0.06648774319,0.1113953104,2019-03-28-4.0,-78,-0.02469985619,0.00439407127,0,0,1,0,4014,4023.46,-4.81,0,2019-03-28,3,4
2002,2002,2019-03-28,5,550,0.1313231802,0.1624988859,2019-03-28-5.0,53,0.05110357552,0.06483543703,0,1,1,0,4027.49,4022.88,-0.58,0,2019-03-28,3,5
2003,2003,2019-03-28,6,554,0.07040848281,0.1309725675,2019-03-28-6.0,4,-0.03152631842,-0.06091469741,0,1,1,0,4024.06,4021.976,-0.904,0,2019-03-28,3,6
2004,2004,2019-03-28,7,717,0.0627900671,0.07623924082,2019-03-28-7.0,163,-0.05473332668,-0.007618415709,0,1,1,0,4025.91,4021.258,-0.718,0,2019-03-28,3,7
2005,2005,2019-03-28,8,644,0.08626822424,0.1636343308,2019-03-28-8.0,-73,0.08739508998,0.02347815713,0,0,1,0,4021.8,4022.652,1.394,1,2019-03-28,3,8
2006,2006,2019-03-28,9,671,0.06733615075,0.1571201778,2019-03-28-9.0,27,-0.006514153038,-0.01893207349,0,1,1,0,4023.12,4024.476,1.824,1,2019-03-28,3,9
2007,2007,2019-03-28,10,778,0.06449071198,0.1478977776,2019-03-28-10.0,107,-0.009222400191,-0.002845438771,0,1,1,0,4016.67,4022.312,-2.164,0,2019-03-28,3,10
2008,2008,2019-03-28,11,933,0.07011985758,0.1790383511,2019-03-28-11.0,155,0.03114057357,0.005629145604,0,1,1,0,4017.04,4020.908,-1.404,0,2019-03-28,3,11
2009,2009,2019-03-28,12,903,0.1110097808,0.1743709272,2019-03-28-12.0,-30,-0.004667423969,0.04088992322,0,0,1,0,4016.56,4019.038,-1.87,0,2019-03-28,3,12
2010,2010,2019-03-28,13,986,0.1198625614,0.2110018099,2019-03-28-13.0,83,0.03663088272,0.008852780605,0,1,1,0,4027.47,4020.172,1.134,1,2019-03-28,3,1
2011,2011,2019-03-28,14,956,0.07285535944,0.1109682347,2019-03-28-14.0,-30,-0.1000335752,-0.04700720197,0,0,1,0,4034,4022.348,2.176,1,2019-03-28,3,2
2012,2012,2019-03-28,15,1051,0.05958990559,0.1344940475,2019-03-28-15.0,95,0.02352581277,-0.01326545385,0,1,1,0,4030.49,4025.112,2.764,1,2019-03-28,3,3
2013,2013,2019-03-28,16,1026,0.08152466354,0.1598687524,2019-03-28-16.0,-25,0.0253747049,0.02193475795,0,0,1,0,4022.95,4026.294,1.182,1,2019-03-28,3,4
2014,2014,2019-03-28,17,1011,0.09399999598,0.128688249,2019-03-28-17.0,-15,-0.03118050335,0.01247533244,0,0,1,0,4024.7,4027.922,1.628,1,2019-03-28,3,5
2015,2015,2019-03-28,18,916,0.07257580945,0.1961030968,2019-03-28-18.0,-95,0.06741484782,-0.02142418652,0,0,1,0,4028.5,4028.128,0.206,1,2019-03-28,3,6
2016,2016,2019-03-28,19,931,0.1116122454,0.1333964242,2019-03-28-19.0,15,-0.06270667261,0.03903643595,0,1,1,0,4024.89,4026.306,-1.822,0,2019-03-28,3,7
2017,2017,2019-03-28,20,957,0.07081610051,0.1357914395,2019-03-28-20.0,26,0.002395015256,-0.0407961449,0,1,1,0,4026.57,4025.522,-0.784,0,2019-03-28,3,8
2018,2018,2019-03-28,21,905,0.09167988587,0.1965153737,2019-03-28-21.0,-52,0.06072393422,0.02086378537,0,0,1,0,4023.2,4025.572,0.05,1,2019-03-28,3,9
2019,2019,2019-03-28,22,836,0.09873065456,0.1813938162,2019-03-28-22.0,-69,-0.01512155752,0.00705076869,0,0,1,0,4024.21,4025.474,-0.098,0,2019-03-28,3,10
2020,2020,2019-03-28,23,742,0.08891263367,0.1495298655,2019-03-28-23.0,-94,-0.03186395069,-0.009818020891,0,0,1,0,4027.81,4025.336,-0.138,0,2019-03-28,3,11
2021,2021,2019-03-29,0,859,0.08820809057,0.1416752291,2019-03-29-0.0,117,-0.007854636409,-0.0007045431021,0,1,1,0,4029.22,4026.202,0.866,1,2019-03-29,3,12
2022,2022,2019-03-29,1,675,0.04143570196,0.1176802783,2019-03-29-1.0,-184,-0.02399495075,-0.04677238861,0,0,1,0,4029.56,4026.8,0.598,1,2019-03-29,3,1
2023,2023,2019-03-29,2,587,0.04711016351,0.1083692818,2019-03-29-2.0,-88,-0.009310996558,0.005674461554,0,0,1,0,4038.7,4029.9,3.1,1,2019-03-29,3,2
2024,2024,2019-03-29,3,616,0.07119898968,0.1157704663,2019-03-29-3.0,29,0.007401184476,0.02408882617,0,1,1,0,4041.46,4033.35,3.45,1,2019-03-29,3,3
2025,2025,2019-03-29,4,579,0.04188752661,0.06535531457,2019-03-29-4.0,-37,-0.05041515168,-0.02931146307,0,0,1,0,4033.08,4034.404,1.054,1,2019-03-29,3,4
2026,2026,2019-03-29,5,543,0.08673038843,0.1219708907,2019-03-29-5.0,-36,0.05661557615,0.04484286183,0,0,1,0,4029.05,4034.37,-0.034,0,2019-03-29,3,5
2027,2027,2019-03-29,6,644,0.09441764127,0.1958288295,2019-03-29-6.0,101,0.07385793881,0.007687252841,0,1,1,0,4037.39,4035.936,1.566,1,2019-03-29,3,6
2028,2028,2019-03-29,7,787,0.08204034315,0.1469695547,2019-03-29-7.0,143,-0.04885927479,-0.01237729812,0,1,1,0,4057.63,4039.722,3.786,1,2019-03-29,3,7
2029,2029,2019-03-29,8,726,0.08241446211,0.1139820808,2019-03-29-8.0,-61,-0.03298747397,0.0003741189606,0,0,1,0,4050.23,4041.476,1.754,1,2019-03-29,3,8
2030,2030,2019-03-29,9,786,0.08515000234,0.117214596,2019-03-29-9.0,60,0.003232515233,0.002735540233,0,1,1,0,4087.86,4052.432,10.956,1,2019-03-29,3,9
2031,2031,2019-03-29,10,879,0.07435649562,0.1321021994,2019-03-29-10.0,93,0.01488760338,-0.01079350672,0,1,1,0,4094.12,4065.446,13.014,1,2019-03-29,3,10
2032,2032,2019-03-29,11,931,0.07372470541,0.1353072704,2019-03-29-11.0,52,0.003205071044,-0.0006317902085,0,1,1,0,4123.43,4082.654,17.208,1,2019-03-29,3,11
2033,2033,2019-03-29,12,1040,0.07303337117,0.135413843,2019-03-29-12.0,109,0.0001065726158,-0.0006913342432,0,1,1,0,4097.36,4090.6,7.946,1,2019-03-29,3,12
2034,2034,2019-03-29,13,963,0.1215229564,0.2370808405,2019-03-29-13.0,-77,0.1016669975,0.04848958519,0,0,1,0,4096.82,4099.918,9.318,1,2019-03-29,3,1
2035,2035,2019-03-29,14,1139,0.07219699053,0.1078661021,2019-03-29-14.0,176,-0.1292147384,-0.04932596582,0,1,1,0,4083.01,4098.948,-0.97,0,2019-03-29,3,2
2036,2036,2019-03-29,15,1053,0.07540730321,0.1464675901,2019-03-29-15.0,-86,0.03860148799,0.003210312675,0,0,1,0,4087.21,4097.566,-1.382,0,2019-03-29,3,3
2037,2037,2019-03-29,16,1065,0.08276629674,0.1577986769,2019-03-29-16.0,12,0.01133108686,0.007358993534,0,1,1,0,4093.95,4091.67,-5.896,0,2019-03-29,3,4
2038,2038,2019-03-29,17,926,0.08488723151,0.1802945935,2019-03-29-17.0,-139,0.02249591659,0.002120934769,0,0,1,0,4091.71,4090.54,-1.13,0,2019-03-29,3,5
2039,2039,2019-03-29,18,996,0.09439056845,0.175020368,2019-03-29-18.0,70,-0.00527422547,0.009503336942,0,1,1,0,4106,4092.376,1.836,1,2019-03-29,3,6
2040,2040,2019-03-29,19,1058,0.07278605299,0.07631606505,2019-03-29-19.0,62,-0.09870430298,-0.02160451547,0,1,1,0,4085,4092.774,0.398,1,2019-03-29,3,7
2041,2041,2019-03-29,20,940,0.04372963286,0.09020180179,2019-03-29-20.0,-118,0.01388573674,-0.02905642012,0,0,1,0,4084.61,4092.254,-0.52,0,2019-03-29,3,8
2042,2042,2019-03-29,21,859,0.07373399021,0.1198365917,2019-03-29-21.0,-81,0.02963478994,0.03000435735,0,0,1,0,4092.63,4091.99,-0.264,0,2019-03-29,3,9
2043,2043,2019-03-29,22,816,0.1121429378,0.1500345709,2019-03-29-22.0,-43,0.03019797918,0.03840894759,0,0,1,0,4093.45,4092.338,0.348,1,2019-03-29,3,10
2044,2044,2019-03-29,23,781,0.05670869303,0.1235276017,2019-03-29-23.0,-35,-0.02650696923,-0.05543424477,0,0,1,0,4103.25,4091.788,-0.55,0,2019-03-29,3,11
2045,2045,2019-03-30,0,805,0.06475086097,0.1418141076,2019-03-30-0.0,24,0.01828650591,0.008042167935,0,1,1,0,4131.42,4101.072,9.284,1,2019-03-30,3,12
2046,2046,2019-03-30,1,727,0.06999408971,0.1470270118,2019-03-30-1.0,-78,0.005212904206,0.005243228746,0,0,1,0,4121.63,4108.476,7.404,1,2019-03-30,3,1
2047,2047,2019-03-30,2,627,0.03945129135,0.0819287943,2019-03-30-2.0,-100,-0.06509821749,-0.03054279837,0,0,1,0,4119.86,4113.922,5.446,1,2019-03-30,3,2
2048,2048,2019-03-30,3,585,0.05177531333,0.1259812691,2019-03-30-3.0,-42,0.04405247478,0.01232402199,0,0,1,0,4093.46,4113.924,0.001999999999,1,2019-03-30,3,3
2049,2049,2019-03-30,4,556,0.07102756443,0.155389072,2019-03-30-4.0,-29,0.02940780291,0.0192522511,0,0,1,0,4083.47,4109.968,-3.956,0,2019-03-30,3,4
2050,2050,2019-03-30,5,571,0.05767829053,0.09365605309,2019-03-30-5.0,15,-0.0617330189,-0.0133492739,0,1,1,0,4103.58,4104.4,-5.568,0,2019-03-30,3,5
2051,2051,2019-03-30,6,485,0.0546697531,0.0574971829,2019-03-30-6.0,-86,-0.03615887019,-0.003008537432,0,0,1,0,4098.82,4099.838,-4.562,0,2019-03-30,3,6
2052,2052,2019-03-30,7,645,0.08399934505,0.08348253772,2019-03-30-7.0,160,0.02598535482,0.02932959195,0,1,1,0,4097.95,4095.456,-4.382,0,2019-03-30,3,7
2053,2053,2019-03-30,8,588,0.1251285736,0.1502169858,2019-03-30-8.0,-57,0.06673444813,0.04112922857,0,0,1,0,4088.08,4094.38,-1.076,0,2019-03-30,3,8
2054,2054,2019-03-30,9,599,0.07981124416,0.151803237,2019-03-30-9.0,11,0.001586251136,-0.04531732946,0,1,1,0,4087.76,4095.238,0.858,1,2019-03-30,3,9
2055,2055,2019-03-30,10,609,0.06610399691,0.06417015294,2019-03-30-10.0,10,-0.08763308404,-0.01370724725,0,1,1,0,4079.49,4090.42,-4.818,0,2019-03-30,3,10
2056,2056,2019-03-30,11,630,0.04430782077,0.1167596096,2019-03-30-11.0,21,0.05258945668,-0.02179617615,0,1,1,0,4093.38,4089.332,-1.088,0,2019-03-30,3,11
2057,2057,2019-03-30,12,725,0.1054625437,0.1242813776,2019-03-30-12.0,95,0.007521768007,0.0611547229,0,1,1,0,4093.62,4088.466,-0.866,0,2019-03-30,3,12
2058,2058,2019-03-30,13,636,0.1185390781,0.2061796424,2019-03-30-13.0,-89,0.08189826479,0.01307653445,0,0,1,0,4087.14,4088.278,-0.188,0,2019-03-30,3,1
2059,2059,2019-03-30,14,825,0.08630728125,0.1617180015,2019-03-30-14.0,189,-0.04446164088,-0.03223179687,0,1,1,0,4088.99,4088.524,0.246,1,2019-03-30,3,2
2060,2060,2019-03-30,15,840,0.09409262489,0.1349580198,2019-03-30-15.0,15,-0.02675998178,0.007785343639,0,1,1,0,4077.88,4088.202,-0.322,0,2019-03-30,3,3
2061,2061,2019-03-30,16,840,0.08215453619,0.097582404,2019-03-30-16.0,0,-0.03737561576,-0.01193808869,0,0,1,0,4085.65,4086.656,-1.546,0,2019-03-30,3,4
2062,2062,2019-03-30,17,782,0.09021307403,0.1311868396,2019-03-30-17.0,-58,0.03360443557,0.008058537839,0,0,1,0,4079.17,4083.766,-2.89,0,2019-03-30,3,5
2063,2063,2019-03-30,18,693,0.07933248474,0.02046855433,2019-03-30-18.0,-89,-0.1107182852,-0.01088058929,0,0,1,0,4089.82,4084.302,0.536,1,2019-03-30,3,6
2064,2064,2019-03-30,19,682,0.1102909419,0.1170534358,2019-03-30-19.0,-11,0.0965848815,0.03095845719,0,0,1,0,4087.45,4083.994,-0.308,0,2019-03-30,3,7
2065,2065,2019-03-30,20,695,0.09757604113,0.1439276663,2019-03-30-20.0,13,0.02687423044,-0.0127149008,0,1,1,0,4090.58,4086.534,2.54,1,2019-03-30,3,8
2066,2066,2019-03-30,21,619,0.1000839014,0.1806195566,2019-03-30-21.0,-76,0.03669189031,0.002507860308,0,0,1,0,4096.1,4088.624,2.09,1,2019-03-30,3,9
2067,2067,2019-03-30,22,609,0.1175698042,0.1947533054,2019-03-30-22.0,-10,0.01413374878,0.0174859028,0,0,1,0,4099.46,4092.682,4.058,1,2019-03-30,3,10
2068,2068,2019-03-30,23,584,0.06658244472,0.1053860978,2019-03-30-23.0,-25,-0.0893672076,-0.05098735951,0,0,1,0,4106.97,4096.112,3.43,1,2019-03-30,3,11
2069,2069,2019-03-31,0,516,0.06759863755,0.1352854233,2019-03-31-0.0,-68,0.02989932556,0.001016192831,0,0,1,0,4096.61,4097.944,1.832,1,2019-03-31,3,12
2070,2070,2019-03-31,1,494,0.1000014209,0.1772691432,2019-03-31-1.0,-22,0.04198371986,0.03240278337,0,0,1,0,4095.99,4099.026,1.082,1,2019-03-31,3,1
